country,ISO2,ISO,slug,start_date,end_date,lable_end_date,active,new_cases_feature,new_cases_label,stringency_actual,population,gdp_per_capita,population_density,Urban_population,UHC_service_coverage_index,basic_sanitation_services,Population_ages_0_to_14,Population_ages_15_to_64,Population_ages_65_and_over
Lebanon,LB,LBN,lebanon,2020-03-17,2020-04-06,2020-04-26,462,421,587,85.19,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-04-06,2020-04-26,2020-05-16,538,166,361,85.19,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-04-26,2020-05-16,2020-06-05,629,195,605,85.19,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-05-16,2020-06-05,2020-06-25,516,410,760,74.07,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-06-05,2020-06-25,2020-07-15,485,350,1230,74.07,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-06-25,2020-07-15,2020-08-04,1049,880,3400,68.52,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-07-15,2020-08-04,2020-08-24,3160,2520,10613,57.41,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-08-04,2020-08-24,2020-09-13,9325,8093,19248,64.81,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-08-24,2020-09-13,2020-10-03,15735,11155,30339,61.11,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Lebanon,LB,LBN,lebanon,2020-09-13,2020-10-03,2020-10-23,23837,19184,44169,59.26,6855713.0,7784.31685692976,669.494134897361,88.593,73.0,98.4766391682531,25.5722198405913,67.1544885265763,7.27329163283236
Kuwait,KW,KWT,kuwait,2020-01-22,2020-02-11,2020-03-02,0,0,56,5.56,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-02-11,2020-03-02,2020-03-22,56,56,188,27.78,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-03-02,2020-03-22,2020-04-11,161,132,1098,81.48,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-03-22,2020-04-11,2020-05-01,1020,966,4189,93.52,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-04-11,2020-05-01,2020-05-21,2745,3223,17455,88.89,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-05-01,2020-05-21,2020-06-10,13275,14232,29446,100.0,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-05-21,2020-06-10,2020-06-30,10260,15214,27586,85.19,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-06-10,2020-06-30,2020-07-20,8811,12372,25940,85.19,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-06-30,2020-07-20,2020-08-09,9016,13568,25518,77.78,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-07-20,2020-08-09,2020-08-29,7716,11950,24461,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-08-09,2020-08-29,2020-09-18,7703,12511,26815,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-08-29,2020-09-18,2020-10-08,9172,14304,25217,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-09-18,2020-10-08,2020-10-28,7485,10913,25378,62.96,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-01-27,2020-02-16,2020-03-07,0,0,61,5.56,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-02-16,2020-03-07,2020-03-27,61,61,225,36.11,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-03-07,2020-03-27,2020-04-16,168,164,1463,81.48,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-03-27,2020-04-16,2020-05-06,1296,1299,6064,93.52,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-04-16,2020-05-06,2020-05-26,4028,4765,21051,88.89,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-05-06,2020-05-26,2020-06-15,15097,16286,30142,100.0,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-05-26,2020-06-15,2020-07-05,8602,13856,27366,85.19,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-06-15,2020-07-05,2020-07-25,9110,13510,26878,83.33,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-07-05,2020-07-25,2020-08-14,9273,13368,25244,77.78,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-07-25,2020-08-14,2020-09-03,7951,11876,24069,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-08-14,2020-09-03,2020-09-23,8051,12193,26114,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-09-03,2020-09-23,2020-10-13,8368,13921,25359,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-09-23,2020-10-13,2020-11-02,7557,11438,25994,62.96,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-02-01,2020-02-21,2020-03-12,0,0,80,13.89,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-02-21,2020-03-12,2020-04-01,75,80,317,71.3,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-03-12,2020-04-01,2020-04-21,237,237,2000,81.48,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-04-01,2020-04-21,2020-05-11,1657,1763,8969,88.89,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-04-21,2020-05-11,2020-05-31,6314,7206,24963,100.0,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-05-11,2020-05-31,2020-06-20,15445,17757,29859,84.26,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-05-31,2020-06-20,2020-07-10,8100,12102,26537,85.19,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-06-20,2020-07-10,2020-07-30,9983,14435,27384,83.33,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-07-10,2020-07-30,2020-08-19,8754,12949,24565,71.3,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-07-30,2020-08-19,2020-09-08,7867,11616,24715,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-08-19,2020-09-08,2020-09-28,9042,13099,25836,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-09-08,2020-09-28,2020-10-18,7865,12737,24902,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-09-28,2020-10-18,2020-11-07,7585,12165,27224,62.96,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-02-06,2020-02-26,2020-03-17,26,26,130,13.89,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-02-26,2020-03-17,2020-04-06,121,104,639,74.07,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-03-17,2020-04-06,2020-04-26,561,535,2945,93.52,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-04-06,2020-04-26,2020-05-16,2249,2410,13137,88.89,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-04-26,2020-05-16,2020-06-05,9852,10727,27569,100.0,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-05-16,2020-06-05,2020-06-25,12123,16842,28986,84.26,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-06-05,2020-06-25,2020-07-15,9082,12144,26233,85.19,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-06-25,2020-07-15,2020-08-04,9581,14089,25986,83.33,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-07-15,2020-08-04,2020-08-24,7983,11897,24083,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-08-04,2020-08-24,2020-09-13,7517,12186,25990,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-08-24,2020-09-13,2020-10-03,9209,13804,25498,65.74,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Kuwait,KW,KWT,kuwait,2020-09-13,2020-10-03,2020-10-23,7403,11694,25468,62.96,4207083.0,32031.9801025988,232.172390572391,100.0,76.0,100.0,21.569838294134,75.6663227228938,2.76383898297229
Mauritania,MR,MRT,mauritania,2020-01-22,2020-02-11,2020-03-02,0,0,0,5.56,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-02-11,2020-03-02,2020-03-22,0,0,2,5.56,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-03-02,2020-03-22,2020-04-11,2,2,7,57.41,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-03-22,2020-04-11,2020-05-01,4,5,6,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-04-11,2020-05-01,2020-05-21,1,1,166,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-05-01,2020-05-21,2020-06-10,161,165,1275,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-05-21,2020-06-10,2020-06-30,1070,1110,4190,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-06-10,2020-06-30,2020-07-20,2612,3080,4640,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-06-30,2020-07-20,2020-08-09,2136,1560,2160,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-07-20,2020-08-09,2020-08-29,839,600,1089,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-08-09,2020-08-29,2020-09-18,447,489,838,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-08-29,2020-09-18,2020-10-08,318,349,528,13.89,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-09-18,2020-10-08,2020-10-28,151,179,327,13.89,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-01-27,2020-02-16,2020-03-07,0,0,0,5.56,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-02-16,2020-03-07,2020-03-27,0,0,3,5.56,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-03-07,2020-03-27,2020-04-16,3,3,7,66.67,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-03-27,2020-04-16,2020-05-06,4,4,5,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-04-16,2020-05-06,2020-05-26,1,1,261,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-05-06,2020-05-26,2020-06-15,240,260,1879,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-05-26,2020-06-15,2020-07-05,1436,1619,4611,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-06-15,2020-07-05,2020-07-25,2905,2992,4264,74.07,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-07-05,2020-07-25,2020-08-14,1696,1272,1797,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-07-25,2020-08-14,2020-09-03,630,525,955,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-08-14,2020-09-03,2020-09-23,358,430,749,22.22,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-09-03,2020-09-23,2020-10-13,236,319,459,13.89,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-09-23,2020-10-13,2020-11-02,101,140,279,13.89,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-02-01,2020-02-21,2020-03-12,0,0,0,5.56,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-02-21,2020-03-12,2020-04-01,0,0,6,5.56,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-03-12,2020-04-01,2020-04-21,3,6,7,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-04-01,2020-04-21,2020-05-11,0,1,2,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-04-21,2020-05-11,2020-05-31,1,1,523,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-05-11,2020-05-31,2020-06-20,480,522,2805,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-05-31,2020-06-20,2020-07-10,2009,2283,4673,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-06-20,2020-07-10,2020-07-30,2946,2390,3482,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-07-10,2020-07-30,2020-08-19,1249,1092,1626,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-07-30,2020-08-19,2020-09-08,577,534,870,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-08-19,2020-09-08,2020-09-28,324,336,645,22.22,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-09-08,2020-09-28,2020-10-18,222,309,443,13.89,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-09-28,2020-10-18,2020-11-07,98,134,340,13.89,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-02-06,2020-02-26,2020-03-17,0,0,1,5.56,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-02-26,2020-03-17,2020-04-06,1,1,6,27.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-03-17,2020-04-06,2020-04-26,3,5,6,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-04-06,2020-04-26,2020-05-16,0,1,34,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-04-26,2020-05-16,2020-06-05,29,33,876,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-05-16,2020-06-05,2020-06-25,771,843,3699,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-06-05,2020-06-25,2020-07-15,2395,2856,4681,77.78,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-06-25,2020-07-15,2020-08-04,2585,1825,2679,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-07-15,2020-08-04,2020-08-24,1052,854,1364,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-08-04,2020-08-24,2020-09-13,488,510,858,29.63,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-08-24,2020-09-13,2020-10-03,290,348,589,13.89,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Mauritania,MR,MRT,mauritania,2020-09-13,2020-10-03,2020-10-23,181,241,386,13.89,4525696.0,1677.91925268633,4.27216357815077,53.672,41.0,48.4354897706697,39.8889143238963,56.9548418629974,3.15624381310632
Netherlands,NL,NLD,netherlands,2020-01-22,2020-02-11,2020-03-02,0,0,18,0.0,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-02-11,2020-03-02,2020-03-22,18,18,4217,0.0,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-03-02,2020-03-22,2020-04-11,4037,4199,24553,70.37,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-03-22,2020-04-11,2020-05-01,21877,20354,35772,79.63,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-04-11,2020-05-01,2020-05-21,34942,15418,20329,79.63,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-05-01,2020-05-21,2020-06-10,38937,4911,8305,68.52,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-05-21,2020-06-10,2020-06-30,42052,3394,5583,62.96,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-06-10,2020-06-30,2020-07-20,44165,2189,3848,59.26,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-06-30,2020-07-20,2020-08-09,45793,1659,8877,39.81,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-07-20,2020-08-09,2020-08-29,52945,7218,19986,39.81,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-08-09,2020-08-29,2020-09-18,64890,12768,34985,47.22,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-08-29,2020-09-18,2020-10-08,85311,22217,89204,47.22,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-09-18,2020-10-08,2020-10-28,150059,66987,231963,58.33,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
Netherlands,NL,NLD,netherlands,2020-01-27,2020-02-16,2020-03-07,0,0,188,0.0,17332850.0,52447.8314391911,511.475927574948,91.49,86.0,97.7136100615755,15.883496235918,64.5111840408302,19.6053197232518
